State,Filed week ended,Initial Claims
Illinois,08/24/2013,"11,591"
Illinois,08/31/2013,"11,834"
Illinois,09/07/2013,"11,472"
Illinois,09/14/2013,"11,911"
Illinois,09/21/2013,"11,306"
Illinois,09/28/2013,"11,056"
Illinois,10/05/2013,"11,913"
Illinois,10/12/2013,"14,091"
Illinois,10/19/2013,"11,194"
Illinois,10/26/2013,"13,654"
Illinois,11/02/2013,"13,783"
Illinois,11/09/2013,"14,131"
Illinois,11/16/2013,"13,513"
Illinois,11/23/2013,"16,151"
Illinois,11/30/2013,"13,757"
Illinois,12/07/2013,"19,038"
Illinois,12/14/2013,"22,724"
Illinois,12/21/2013,"19,215"
Illinois,12/28/2013,"19,036"
Illinois,01/04/2014,"17,846"
Illinois,01/11/2014,"22,102"
Illinois,01/18/2014,"16,963"
Illinois,01/25/2014,"14,479"
Illinois,02/01/2014,"13,906"
Illinois,02/08/2014,"14,547"
Illinois,02/15/2014,"11,767"
Illinois,02/22/2014,"10,193"
Illinois,03/01/2014,"11,982"
Illinois,03/08/2014,"12,572"
Illinois,03/15/2014,"10,252"
Illinois,03/22/2014,"10,487"
Illinois,03/29/2014,"11,428"
Illinois,04/05/2014,"12,648"
Illinois,04/12/2014,"12,077"
Illinois,04/19/2014,"10,657"
Illinois,04/26/2014,"10,136"
Illinois,05/03/2014,"10,782"
Illinois,05/10/2014,"10,244"
Illinois,05/17/2014,"11,105"
Illinois,05/24/2014,"9,698"
Illinois,05/31/2014,"10,352"
Illinois,06/07/2014,"13,600"
Illinois,06/14/2014,"13,305"
Illinois,06/21/2014,"11,978"
Illinois,06/28/2014,"10,735"
Illinois,07/05/2014,"11,072"
Illinois,07/12/2014,"12,607"
Illinois,07/19/2014,"10,697"
Illinois,07/26/2014,"9,516"
Illinois,08/02/2014,"9,766"
Illinois,08/09/2014,"10,306"
Illinois,08/16/2014,"8,864"
Illinois,08/23/2014,"9,477"
Illinois,08/30/2014,"8,844"
Illinois,09/06/2014,"9,756"
Illinois,09/13/2014,"9,118"
Illinois,09/20/2014,"8,795"
Illinois,09/27/2014,"8,372"
Illinois,10/04/2014,"9,687"
Illinois,10/11/2014,"10,016"
Illinois,10/18/2014,"9,684"
Illinois,10/25/2014,"10,268"
Illinois,11/01/2014,"10,271"
Illinois,11/08/2014,"12,895"
Illinois,11/15/2014,"13,817"
Illinois,11/22/2014,"18,100"
Illinois,11/29/2014,"14,741"
Illinois,12/06/2014,"18,124"
Illinois,12/13/2014,"14,772"
Illinois,12/20/2014,"15,954"
Illinois,12/27/2014,"17,616"
Illinois,01/03/2015,"15,905"
Illinois,01/10/2015,"21,674"
Illinois,01/17/2015,"17,157"
Illinois,01/24/2015,"11,406"
Illinois,01/31/2015,"11,642"
Illinois,02/07/2015,"12,918"
Illinois,02/14/2015,"9,965"
Illinois,02/21/2015,"12,742"
Illinois,02/28/2015,"11,951"
Illinois,03/07/2015,"11,474"
Illinois,03/14/2015,"9,513"
Illinois,03/21/2015,"9,396"
Illinois,03/28/2015,"9,945"
Illinois,04/04/2015,"11,957"
Illinois,04/11/2015,"10,955"
Illinois,04/18/2015,"9,318"
Illinois,04/25/2015,"9,811"
Illinois,05/02/2015,"9,172"
Illinois,05/09/2015,"10,032"
Illinois,05/16/2015,"9,384"
Illinois,05/23/2015,"9,852"
Illinois,05/30/2015,"9,637"
Illinois,06/06/2015,"12,645"
Illinois,06/13/2015,"11,862"
Illinois,06/20/2015,"11,047"
Illinois,06/27/2015,"11,372"
Illinois,07/04/2015,"10,620"
Illinois,07/11/2015,"14,510"
Illinois,07/18/2015,"10,467"
Illinois,07/25/2015,"9,734"
Illinois,08/01/2015,"8,635"
Illinois,08/08/2015,"10,677"
Illinois,08/15/2015,"9,191"
Illinois,08/22/2015,"8,988"
Illinois,08/29/2015,"9,574"
Illinois,09/05/2015,"10,403"
Illinois,09/12/2015,"8,417"
Illinois,09/19/2015,"8,552"
Illinois,09/26/2015,"9,423"
Illinois,10/03/2015,"9,298"
Illinois,10/10/2015,"10,546"
Illinois,10/17/2015,"9,172"
Illinois,10/24/2015,"10,415"
Illinois,10/31/2015,"12,211"
Illinois,11/07/2015,"12,352"
Illinois,11/14/2015,"10,971"
Illinois,11/21/2015,"14,588"
Illinois,11/28/2015,"14,366"
Illinois,12/05/2015,"19,300"
Illinois,12/12/2015,"15,250"
Illinois,12/19/2015,"17,204"
Illinois,12/26/2015,"18,415"
Illinois,01/02/2016,"14,782"
Illinois,01/09/2016,"19,432"
Illinois,01/16/2016,"16,070"
Illinois,01/23/2016,"12,901"
Illinois,01/30/2016,"17,993"
Illinois,02/06/2016,"12,490"
Illinois,02/13/2016,"10,141"
Illinois,02/20/2016,"10,555"
Illinois,02/27/2016,"10,041"
Illinois,03/05/2016,"10,737"
Illinois,03/12/2016,"9,503"
Illinois,03/19/2016,"9,837"
Illinois,03/26/2016,"10,322"
Illinois,04/02/2016,"11,062"
Illinois,04/09/2016,"10,800"
Illinois,04/16/2016,"9,169"
Illinois,04/23/2016,"14,158"
Illinois,04/30/2016,"9,681"
Illinois,05/07/2016,"10,326"
Illinois,05/14/2016,"9,623"
Illinois,05/21/2016,"10,482"
Illinois,05/28/2016,"11,699"
Illinois,06/04/2016,"11,270"
Illinois,06/11/2016,"11,802"
Illinois,06/18/2016,"9,728"
Illinois,06/25/2016,"9,107"
Illinois,07/02/2016,"10,530"
Illinois,07/09/2016,"10,239"
Illinois,07/16/2016,"9,850"
Illinois,07/23/2016,"10,330"
Illinois,07/30/2016,"8,872"
Illinois,08/06/2016,"9,455"
Illinois,08/13/2016,"8,870"
Illinois,08/20/2016,"8,742"
Illinois,08/27/2016,"8,493"
Illinois,09/03/2016,"12,417"
Illinois,09/10/2016,"8,028"
Illinois,09/17/2016,"8,278"
Illinois,09/24/2016,"7,621"
Illinois,10/01/2016,"8,113"
Illinois,10/08/2016,"9,368"
Illinois,10/15/2016,"7,611"
Illinois,10/22/2016,"9,354"
Illinois,10/29/2016,"8,972"
Illinois,11/05/2016,"10,226"
Illinois,11/12/2016,"7,694"
Illinois,11/19/2016,"13,275"
Illinois,11/26/2016,"12,618"
Illinois,12/03/2016,"17,013"
Illinois,12/10/2016,"19,800"
Illinois,12/17/2016,"19,699"
Illinois,12/24/2016,"16,784"
Illinois,12/31/2016,"14,437"
Illinois,01/07/2017,"18,620"
Illinois,01/14/2017,"16,478"
Illinois,01/21/2017,"11,558"
Illinois,01/28/2017,"11,865"
Illinois,02/04/2017,"10,978"
Illinois,02/11/2017,"9,625"
Illinois,02/18/2017,"8,971"
Illinois,02/25/2017,"7,637"
Illinois,03/04/2017,"10,189"
Illinois,03/11/2017,"8,912"
Illinois,03/18/2017,"9,329"
Illinois,03/25/2017,"8,172"
Illinois,04/01/2017,"10,232"
Illinois,04/08/2017,"11,018"
Illinois,04/15/2017,"9,065"
Illinois,04/22/2017,"8,303"
Illinois,04/29/2017,"8,955"
Illinois,05/06/2017,"9,860"
Illinois,05/13/2017,"8,825"
Illinois,05/20/2017,"8,783"
Illinois,05/27/2017,"10,058"
Illinois,06/03/2017,"10,302"
Illinois,06/10/2017,"11,337"
Illinois,06/17/2017,"9,371"
Illinois,06/24/2017,"8,652"
Illinois,07/01/2017,"9,513"
Illinois,07/08/2017,"9,954"
Illinois,07/15/2017,"9,710"
Illinois,07/22/2017,"8,264"
Illinois,07/29/2017,"7,823"
Illinois,08/05/2017,"8,714"
Illinois,08/12/2017,"8,312"
Illinois,08/19/2017,"8,173"
Illinois,08/26/2017,"7,528"
Illinois,09/02/2017,"8,303"
Illinois,09/09/2017,"7,657"
Illinois,09/16/2017,"7,806"
Illinois,09/23/2017,"7,549"
Illinois,09/30/2017,"7,457"
Illinois,10/07/2017,"9,443"
Illinois,10/14/2017,"7,692"
Illinois,10/21/2017,"8,337"
Illinois,10/28/2017,"8,938"
Illinois,11/04/2017,"10,456"
Illinois,11/11/2017,"9,114"
Illinois,11/18/2017,"12,933"
Illinois,11/25/2017,"10,412"
Illinois,12/02/2017,"15,427"
Illinois,12/09/2017,"16,838"
Illinois,12/16/2017,"16,346"
Illinois,12/23/2017,"16,243"
Illinois,12/30/2017,"17,248"
Illinois,01/06/2018,"18,055"
Illinois,01/13/2018,"14,574"
Illinois,01/20/2018,"9,645"
Illinois,01/27/2018,"10,426"
Illinois,02/03/2018,"9,990"
Illinois,02/10/2018,"10,170"
Illinois,02/17/2018,"8,139"
Illinois,02/24/2018,"8,353"
Illinois,03/03/2018,"8,820"
Illinois,03/10/2018,"8,214"
Illinois,03/17/2018,"7,734"
Illinois,03/24/2018,"7,885"
Illinois,03/31/2018,"10,389"
Illinois,04/07/2018,"9,908"
Illinois,04/14/2018,"8,916"
Illinois,04/21/2018,"8,463"
Illinois,04/28/2018,"7,818"
Illinois,05/05/2018,"8,063"
Illinois,05/12/2018,"7,914"
Illinois,05/19/2018,"7,872"
Illinois,05/26/2018,"8,789"
Illinois,06/02/2018,"10,356"
Illinois,06/09/2018,"10,612"
Illinois,06/16/2018,"8,428"
Illinois,06/23/2018,"8,993"
Illinois,06/30/2018,"8,725"
Illinois,07/07/2018,"9,867"
Illinois,07/14/2018,"7,984"
Illinois,07/21/2018,"7,446"
Illinois,07/28/2018,"6,708"
Illinois,08/04/2018,"7,050"
Illinois,08/11/2018,"6,950"
Illinois,08/18/2018,"6,469"
Illinois,08/25/2018,"6,468"
Illinois,09/01/2018,"7,027"
Illinois,09/08/2018,"7,231"
Illinois,09/15/2018,"6,437"
Illinois,09/22/2018,"6,182"
Illinois,09/29/2018,"6,594"
Illinois,10/06/2018,"8,059"
Illinois,10/13/2018,"6,981"
Illinois,10/20/2018,"7,497"
Illinois,10/27/2018,"12,766"
Illinois,11/03/2018,"9,521"
Illinois,11/10/2018,"10,163"
Illinois,11/17/2018,"12,189"
Illinois,11/24/2018,"10,168"
Illinois,12/01/2018,"18,083"
Illinois,12/08/2018,"14,894"
Illinois,12/15/2018,"12,892"
Illinois,12/22/2018,"14,636"
Illinois,12/29/2018,"14,710"
Illinois,01/05/2019,"11,838"
Illinois,01/12/2019,"12,561"
Illinois,01/19/2019,"11,347"
Illinois,01/26/2019,"10,695"
Illinois,02/02/2019,"10,755"
Illinois,02/09/2019,"9,340"
Illinois,02/16/2019,"7,520"
Illinois,02/23/2019,"7,446"
Illinois,03/02/2019,"8,005"
Illinois,03/09/2019,"11,573"
Illinois,03/16/2019,"7,987"
Illinois,03/23/2019,"7,933"
Illinois,03/30/2019,"9,230"
Illinois,04/06/2019,"8,876"
Illinois,04/13/2019,"7,728"
Illinois,04/20/2019,"8,141"
Illinois,04/27/2019,"7,310"
Illinois,05/04/2019,"9,320"
Illinois,05/11/2019,"8,836"
Illinois,05/18/2019,"7,382"
Illinois,05/25/2019,"7,666"
Illinois,06/01/2019,"8,551"
Illinois,06/08/2019,"10,583"
Illinois,06/15/2019,"8,838"
Illinois,06/22/2019,"8,100"
Illinois,06/29/2019,"8,038"
Illinois,07/06/2019,"9,137"
Illinois,07/13/2019,"7,249"
Illinois,07/20/2019,"7,986"
Illinois,07/27/2019,"10,355"
Illinois,08/03/2019,"7,546"
Illinois,08/10/2019,"7,209"
Illinois,08/17/2019,"6,991"
Illinois,08/24/2019,"7,376"
Illinois,08/31/2019,"11,104"
Illinois,09/07/2019,"7,180"
Illinois,09/14/2019,"6,614"
Illinois,09/21/2019,"6,538"
Illinois,09/28/2019,"6,793"
Illinois,10/05/2019,"8,465"
Illinois,10/12/2019,"7,543"
Illinois,10/19/2019,"7,551"
Illinois,10/26/2019,"8,307"
Illinois,11/02/2019,"10,705"
Illinois,11/09/2019,"11,015"
Illinois,11/16/2019,"13,989"
Illinois,11/23/2019,"11,266"
Illinois,11/30/2019,"10,233"
Illinois,12/07/2019,"14,798"
Illinois,12/14/2019,"15,076"
Illinois,12/21/2019,"16,669"
Illinois,12/28/2019,"16,537"
Illinois,01/04/2020,"11,779"
Illinois,01/11/2020,"12,703"
Illinois,01/18/2020,"14,807"
Illinois,01/25/2020,"9,762"
Illinois,02/01/2020,"9,343"
Illinois,02/08/2020,"9,794"
Illinois,02/15/2020,"8,045"
Illinois,02/22/2020,"11,812"
Illinois,02/29/2020,"8,980"
Illinois,03/07/2020,"8,727"
Illinois,03/14/2020,"11,305"
Illinois,03/21/2020,"126,716"
Illinois,03/28/2020,"185,575"
Illinois,04/04/2020,"202,157"
Illinois,04/11/2020,"140,787"
Illinois,04/18/2020,"118,996"
Illinois,04/25/2020,"101,322"
Illinois,05/02/2020,"74,476"
Illinois,05/09/2020,"72,671"
Illinois,05/16/2020,"72,780"
Illinois,05/23/2020,"58,263"
Illinois,05/30/2020,"46,385"
Illinois,06/06/2020,"44,606"
Illinois,06/13/2020,"44,694"
Illinois,06/20/2020,"46,276"
Illinois,06/27/2020,"45,752"
Illinois,07/04/2020,"39,015"
Illinois,07/11/2020,"38,261"
Illinois,07/18/2020,"36,435"
Illinois,07/25/2020,"33,230"
Illinois,08/01/2020,"25,274"
Illinois,08/08/2020,"22,934"
Illinois,08/15/2020,"22,406"
Illinois,08/22/2020,"26,262"
Illinois,08/29/2020,"26,194"
Illinois,09/05/2020,"25,478"
Illinois,09/12/2020,"27,384"
Illinois,09/19/2020,"25,976"
Illinois,09/26/2020,"29,390"
Illinois,10/03/2020,"36,267"
Illinois,10/10/2020,"47,528"
Illinois,10/17/2020,"46,948"
Illinois,10/24/2020,"53,138"
Illinois,10/31/2020,"73,515"
Illinois,11/07/2020,"67,381"
Illinois,11/14/2020,"46,800"
Illinois,11/21/2020,"65,596"
Illinois,11/28/2020,"74,131"
Illinois,12/05/2020,"107,616"
Illinois,12/12/2020,"138,359"
Illinois,12/19/2020,"145,054"
Illinois,12/26/2020,"110,486"
Illinois,01/02/2021,"45,387"
Illinois,01/09/2021,"94,944"
Illinois,01/16/2021,"95,472"
Illinois,01/23/2021,"95,481"
Illinois,01/30/2021,"40,008"
Illinois,02/06/2021,"34,259"
Illinois,02/13/2021,"62,369"
Illinois,02/20/2021,"68,383"
Illinois,02/27/2021,"68,111"
Illinois,03/06/2021,"57,483"
Illinois,03/13/2021,"71,175"
Illinois,03/20/2021,"15,595"
Illinois,03/27/2021,"14,189"
Illinois,04/03/2021,"16,182"
Illinois,04/10/2021,"18,986"
Illinois,04/17/2021,"15,248"
Illinois,04/24/2021,"17,141"
Illinois,05/01/2021,"15,134"
Illinois,05/08/2021,"18,355"
Illinois,05/15/2021,"17,530"
Illinois,05/22/2021,"19,218"
Illinois,05/29/2021,"23,516"
Illinois,06/05/2021,"29,231"
Illinois,06/12/2021,"28,079"
Illinois,06/19/2021,"23,317"
Illinois,06/26/2021,"20,460"
Illinois,07/03/2021,"20,464"
Illinois,07/10/2021,"22,004"
Illinois,07/17/2021,"25,919"
Illinois,07/24/2021,"18,859"
Illinois,07/31/2021,"20,019"
Illinois,08/07/2021,"21,449"
Illinois,08/14/2021,"18,426"
Illinois,08/21/2021,"22,258"
Illinois,08/28/2021,"15,546"
Illinois,09/04/2021,"15,570"
Illinois,09/11/2021,"8,089"
Illinois,09/18/2021,"9,366"
Illinois,09/25/2021,"8,292"
Illinois,10/02/2021,"6,927"
Illinois,10/09/2021,"6,902"
Illinois,10/16/2021,"7,414"
Illinois,10/23/2021,"7,719"
Illinois,10/30/2021,"8,472"
Illinois,11/06/2021,"10,365"
Illinois,11/13/2021,"9,181"
Illinois,11/20/2021,"10,606"
Illinois,11/27/2021,"10,011"
Illinois,12/04/2021,"13,401"
Illinois,12/11/2021,"14,572"
Illinois,12/18/2021,"13,251"
Illinois,12/25/2021,"13,938"
Illinois,01/01/2022,"14,209"
Illinois,01/08/2022,"16,782"
Illinois,01/15/2022,"15,150"
Illinois,01/22/2022,"11,817"
Illinois,01/29/2022,"10,734"
Illinois,02/05/2022,"8,431"
Illinois,02/12/2022,"9,919"
Illinois,02/19/2022,"10,007"
Illinois,02/26/2022,"8,230"
Illinois,03/05/2022,"8,491"
Illinois,03/12/2022,"9,156"
Illinois,03/19/2022,"6,843"
Illinois,03/26/2022,"7,526"
Illinois,04/02/2022,"8,015"
Illinois,04/09/2022,"9,263"
Illinois,04/16/2022,"7,569"
Illinois,04/23/2022,"7,615"
Illinois,04/30/2022,"9,868"
Illinois,05/07/2022,"11,093"
Illinois,05/14/2022,"12,510"
Illinois,05/21/2022,"8,753"
Illinois,05/28/2022,"8,593"
Illinois,06/04/2022,"9,420"
Illinois,06/11/2022,"11,323"
Illinois,06/18/2022,"8,728"
Illinois,06/25/2022,"7,624"
Illinois,07/02/2022,"6,116"
Illinois,07/09/2022,"6,932"
Illinois,07/16/2022,"7,567"
Illinois,07/23/2022,"7,397"
Illinois,07/30/2022,"6,364"
Illinois,08/06/2022,"6,938"
Illinois,08/13/2022,"6,456"
Illinois,08/20/2022,"6,884"
Illinois,08/27/2022,"6,395"
Illinois,09/03/2022,"6,680"
Illinois,09/10/2022,"6,302"
Illinois,09/17/2022,"6,998"
Illinois,09/24/2022,"6,219"
Illinois,10/01/2022,"6,711"
Illinois,10/08/2022,"7,516"
Illinois,10/15/2022,"7,300"
Illinois,10/22/2022,"8,316"
Illinois,10/29/2022,"8,773"
Illinois,11/05/2022,"9,818"
Illinois,11/12/2022,"9,584"
Illinois,11/19/2022,"16,170"
Illinois,11/26/2022,"11,202"
Illinois,12/03/2022,"16,285"
Illinois,12/10/2022,"16,423"
Illinois,12/17/2022,"15,797"
Illinois,12/24/2022,"16,686"
Illinois,12/31/2022,"13,247"
Illinois,01/07/2023,"13,370"
Illinois,01/14/2023,"12,133"
Illinois,01/21/2023,"9,473"
Illinois,01/28/2023,"9,771"
Illinois,02/04/2023,"11,304"
Illinois,02/11/2023,"9,348"
Illinois,02/18/2023,"9,049"
Illinois,02/25/2023,"9,376"
Illinois,03/04/2023,"8,623"
Illinois,03/11/2023,"9,236"
Illinois,03/18/2023,"8,151"
Illinois,03/25/2023,"7,976"
Illinois,04/01/2023,"9,909"
Illinois,04/08/2023,"9,500"
Illinois,04/15/2023,"8,926"
Illinois,04/22/2023,"11,408"
Illinois,04/29/2023,"8,715"
Illinois,05/06/2023,"8,402"
Illinois,05/13/2023,"9,270"
Illinois,05/20/2023,"8,270"
Illinois,05/27/2023,"9,387"
Illinois,06/03/2023,"9,707"
Illinois,06/10/2023,"10,801"
Illinois,06/17/2023,"9,924"
Illinois,06/24/2023,"8,658"
Illinois,07/01/2023,"9,351"
Illinois,07/08/2023,"9,180"
Illinois,07/15/2023,"8,135"
Illinois,07/22/2023,"7,561"
Illinois,07/29/2023,"8,284"
Illinois,08/05/2023,"8,292"
Illinois,08/12/2023,"9,061"
Illinois,08/19/2023,"7,795"
Illinois,08/26/2023,"7,462"
Illinois,09/02/2023,"7,521"
Illinois,09/09/2023,"7,653"
Illinois,09/16/2023,"8,063"
Illinois,09/23/2023,"7,862"
Illinois,09/30/2023,"7,370"
Illinois,10/07/2023,"9,214"
Illinois,10/14/2023,"8,246"
Illinois,10/21/2023,"8,624"
Illinois,10/28/2023,"9,045"
Illinois,11/04/2023,"10,140"
Illinois,11/11/2023,"9,455"
Illinois,11/18/2023,"10,814"
Illinois,11/25/2023,"10,751"
Illinois,12/02/2023,"15,106"
Illinois,12/09/2023,"13,856"
Illinois,12/16/2023,"13,518"
Illinois,12/23/2023,"14,542"
Illinois,12/30/2023,"13,937"
Illinois,01/06/2024,"12,890"
Illinois,01/13/2024,"12,668"
Illinois,01/20/2024,"12,261"
Illinois,01/27/2024,"9,983"
Illinois,02/03/2024,"10,595"
Illinois,02/10/2024,"9,382"
Illinois,02/17/2024,"7,951"
Illinois,02/24/2024,"8,046"
Illinois,03/02/2024,"8,123"
Illinois,03/09/2024,"8,106"
Illinois,03/16/2024,"7,480"
Illinois,03/23/2024,"8,268"
Illinois,03/30/2024,"9,463"
Illinois,04/06/2024,"9,491"
Illinois,04/13/2024,"7,918"
Illinois,04/20/2024,"7,444"
Illinois,04/27/2024,"8,671"
Illinois,05/04/2024,"10,507"
Illinois,05/11/2024,"7,940"
Illinois,05/18/2024,"8,173"
Illinois,05/25/2024,"8,923"
Illinois,06/01/2024,"9,141"
Illinois,06/08/2024,"11,406"
Illinois,06/15/2024,"9,940"
Illinois,06/22/2024,"7,823"
Illinois,06/29/2024,"8,906"
Illinois,07/06/2024,"9,470"
Illinois,07/13/2024,"9,574"
Illinois,07/20/2024,"8,409"
Illinois,07/27/2024,"7,817"
Illinois,08/03/2024,"8,396"
Illinois,08/10/2024,"8,593"
Illinois,08/17/2024,"8,199"
Illinois,08/24/2024,"7,970"
Illinois,08/31/2024,"8,092"
Illinois,09/07/2024,"7,342"
Illinois,09/14/2024,"7,498"
Illinois,09/21/2024,"7,545"
Illinois,09/28/2024,"7,818"
Illinois,10/05/2024,"8,780"
Illinois,10/12/2024,"8,102"
Illinois,10/19/2024,"7,669"
Illinois,10/26/2024,"8,735"
Illinois,11/02/2024,"8,948"
Illinois,11/09/2024,"10,071"
Illinois,11/16/2024,"10,231"
Illinois,11/23/2024,"13,045"
Illinois,11/30/2024,"11,351"
Illinois,12/07/2024,"18,777"
Illinois,12/14/2024,"15,258"
Illinois,12/21/2024,"16,599"
Illinois,12/28/2024,"16,722"
Illinois,01/04/2025,"13,297"
Illinois,01/11/2025,"18,931"
Illinois,01/18/2025,"13,627"
Illinois,01/25/2025,"10,407"
Illinois,02/01/2025,"10,535"
Illinois,02/08/2025,"9,560"
Illinois,02/15/2025,"9,527"
Illinois,02/22/2025,"11,066"
Illinois,03/01/2025,"10,015"
Illinois,03/08/2025,"10,013"
Illinois,03/15/2025,"8,648"
Illinois,03/22/2025,"8,954"
Illinois,03/29/2025,"10,240"
Illinois,04/05/2025,"10,615"
Illinois,04/12/2025,"9,295"
Illinois,04/19/2025,"9,289"
Illinois,04/26/2025,"8,704"
Illinois,05/03/2025,"9,131"
Illinois,05/10/2025,"9,573"
Illinois,05/17/2025,"10,735"
Illinois,05/24/2025,"9,991"
Illinois,05/31/2025,"10,396"
Illinois,06/07/2025,"12,064"
Illinois,06/14/2025,"10,086"
Illinois,06/21/2025,"8,237"
Illinois,06/28/2025,"10,077"
Illinois,07/05/2025,"10,851"
Indiana,01/03/1987,"10,068"
Indiana,01/10/1987,"16,812"
Indiana,01/17/1987,"10,073"
Indiana,01/24/1987,"8,681"
Indiana,01/31/1987,"8,605"
Indiana,02/07/1987,"8,133"
Indiana,02/14/1987,"7,115"
Indiana,02/21/1987,"7,096"
Indiana,02/28/1987,"6,380"
Indiana,03/07/1987,"6,575"
Indiana,03/14/1987,"6,143"
Indiana,03/21/1987,"5,194"
Indiana,03/28/1987,"4,768"
Indiana,04/04/1987,"5,483"
Indiana,04/11/1987,"7,200"
Indiana,04/18/1987,"6,472"
Indiana,04/25/1987,"5,096"
Indiana,05/02/1987,"4,798"
Indiana,05/09/1987,"4,642"
Indiana,05/16/1987,"5,291"
Indiana,05/23/1987,"6,131"
Indiana,05/30/1987,"4,952"
Indiana,06/06/1987,"5,605"
Indiana,06/13/1987,"5,057"
Indiana,06/20/1987,"5,133"
Indiana,06/27/1987,"5,750"
Indiana,07/04/1987,"5,575"
Indiana,07/11/1987,"8,523"
Indiana,07/18/1987,"6,075"
Indiana,07/25/1987,"5,856"
Indiana,08/01/1987,"14,089"
Indiana,08/08/1987,"6,466"
Indiana,08/15/1987,"5,210"
Indiana,08/22/1987,"4,649"
Indiana,08/29/1987,"4,796"
Indiana,09/05/1987,"4,626"
Indiana,09/12/1987,"3,814"
Indiana,09/19/1987,"4,229"
Indiana,09/26/1987,"4,402"
Indiana,10/03/1987,"4,343"
Indiana,10/10/1987,"6,198"
Indiana,10/17/1987,"4,543"
Indiana,10/24/1987,"4,804"
Indiana,10/31/1987,"5,250"
Indiana,11/07/1987,"5,863"
Indiana,11/14/1987,"5,538"
Indiana,11/21/1987,"6,365"
Indiana,11/28/1987,"5,126"
Indiana,12/05/1987,"8,492"
Indiana,12/12/1987,"7,442"
Indiana,12/19/1987,"7,181"
Indiana,12/26/1987,"9,932"
Indiana,01/02/1988,"9,495"
Indiana,01/09/1988,"16,555"
Indiana,01/16/1988,"9,955"
Indiana,01/23/1988,"8,052"
Indiana,01/30/1988,"8,473"
Indiana,02/06/1988,"8,444"
Indiana,02/13/1988,"6,979"
Indiana,02/20/1988,"6,569"
Indiana,02/27/1988,"7,586"
Indiana,03/05/1988,"5,421"
Indiana,03/12/1988,"5,428"
Indiana,03/19/1988,"5,814"
Indiana,03/26/1988,"5,087"
Indiana,04/02/1988,"5,093"
Indiana,04/09/1988,"6,201"
Indiana,04/16/1988,"4,773"
Indiana,04/23/1988,"4,271"
Indiana,04/30/1988,"5,041"
Indiana,05/07/1988,"4,102"
Indiana,05/14/1988,"4,380"
Indiana,05/21/1988,"4,343"
Indiana,05/28/1988,"3,885"
Indiana,06/04/1988,"4,148"
Indiana,06/11/1988,"4,232"
Indiana,06/18/1988,"3,917"
Indiana,06/25/1988,"4,526"
Indiana,07/02/1988,"4,910"
Indiana,07/09/1988,"6,251"
Indiana,07/16/1988,"7,682"
Indiana,07/23/1988,"6,283"
Indiana,07/30/1988,"6,468"
Indiana,08/06/1988,"5,047"
Indiana,08/13/1988,"4,334"
Indiana,08/20/1988,"4,104"
Indiana,08/27/1988,"4,156"
Indiana,09/03/1988,"4,297"
Indiana,09/10/1988,"3,594"
Indiana,09/17/1988,"4,073"
Indiana,09/24/1988,"3,734"
Indiana,10/01/1988,"3,478"
Indiana,10/08/1988,"4,627"
Indiana,10/15/1988,"3,651"
Indiana,10/22/1988,"4,198"
Indiana,10/29/1988,"4,224"
Indiana,11/05/1988,"4,720"
Indiana,11/12/1988,"4,000"
Indiana,11/19/1988,"6,048"
Indiana,11/26/1988,"5,040"
Indiana,12/03/1988,"7,128"
Indiana,12/10/1988,"6,492"
Indiana,12/17/1988,"7,001"
Indiana,12/24/1988,"8,676"
Indiana,12/31/1988,"9,001"
Indiana,01/07/1989,"13,308"
Indiana,01/14/1989,"9,212"
Indiana,01/21/1989,"6,728"
Indiana,01/28/1989,"6,916"
Indiana,02/04/1989,"6,229"
Indiana,02/11/1989,"7,033"
Indiana,02/18/1989,"6,106"
Indiana,02/25/1989,"5,778"
Indiana,03/04/1989,"5,210"
Indiana,03/11/1989,"5,400"
Indiana,03/18/1989,"4,834"
Indiana,03/25/1989,"3,956"
Indiana,04/01/1989,"4,199"
Indiana,04/08/1989,"5,928"
Indiana,04/15/1989,"4,371"
Indiana,04/22/1989,"4,021"
Indiana,04/29/1989,"3,720"
Indiana,05/06/1989,"4,227"
Indiana,05/13/1989,"4,501"
