State,Filed week ended,Initial Claims
Kansas,10/27/2001,"2,590"
Kansas,11/03/2001,"2,957"
Kansas,11/10/2001,"2,850"
Kansas,11/17/2001,"2,677"
Kansas,11/24/2001,"2,999"
Kansas,12/01/2001,"5,912"
Kansas,12/08/2001,"3,943"
Kansas,12/15/2001,"3,611"
Kansas,12/22/2001,"8,399"
Kansas,12/29/2001,"7,147"
Kansas,01/05/2002,"4,241"
Kansas,01/12/2002,"7,158"
Kansas,01/19/2002,"3,965"
Kansas,01/26/2002,"2,972"
Kansas,02/02/2002,"4,114"
Kansas,02/09/2002,"4,446"
Kansas,02/16/2002,"2,769"
Kansas,02/23/2002,"2,785"
Kansas,03/02/2002,"3,768"
Kansas,03/09/2002,"2,959"
Kansas,03/16/2002,"2,332"
Kansas,03/23/2002,"2,466"
Kansas,03/30/2002,"3,234"
Kansas,04/06/2002,"2,674"
Kansas,04/13/2002,"3,196"
Kansas,04/20/2002,"2,712"
Kansas,04/27/2002,"3,370"
Kansas,05/04/2002,"3,353"
Kansas,05/11/2002,"3,877"
Kansas,05/18/2002,"3,079"
Kansas,05/25/2002,"3,430"
Kansas,06/01/2002,"2,638"
Kansas,06/08/2002,"2,830"
Kansas,06/15/2002,"2,711"
Kansas,06/22/2002,"2,398"
Kansas,06/29/2002,"3,201"
Kansas,07/06/2002,"3,949"
Kansas,07/13/2002,"5,301"
Kansas,07/20/2002,"2,655"
Kansas,07/27/2002,"2,763"
Kansas,08/03/2002,"2,900"
Kansas,08/10/2002,"3,550"
Kansas,08/17/2002,"2,720"
Kansas,08/24/2002,"2,762"
Kansas,08/31/2002,"2,548"
Kansas,09/07/2002,"2,609"
Kansas,09/14/2002,"2,929"
Kansas,09/21/2002,"2,568"
Kansas,09/28/2002,"2,240"
Kansas,10/05/2002,"3,052"
Kansas,10/12/2002,"3,193"
Kansas,10/19/2002,"2,543"
Kansas,10/26/2002,"3,308"
Kansas,11/02/2002,"4,654"
Kansas,11/09/2002,"3,705"
Kansas,11/16/2002,"2,961"
Kansas,11/23/2002,"3,235"
Kansas,11/30/2002,"4,625"
Kansas,12/07/2002,"4,192"
Kansas,12/14/2002,"3,576"
Kansas,12/21/2002,"4,033"
Kansas,12/28/2002,"12,993"
Kansas,01/04/2003,"4,625"
Kansas,01/11/2003,"4,868"
Kansas,01/18/2003,"4,633"
Kansas,01/25/2003,"3,821"
Kansas,02/01/2003,"3,977"
Kansas,02/08/2003,"4,360"
Kansas,02/15/2003,"2,851"
Kansas,02/22/2003,"5,023"
Kansas,03/01/2003,"5,061"
Kansas,03/08/2003,"3,640"
Kansas,03/15/2003,"3,038"
Kansas,03/22/2003,"4,563"
Kansas,03/29/2003,"3,333"
Kansas,04/05/2003,"2,879"
Kansas,04/12/2003,"3,607"
Kansas,04/19/2003,"3,118"
Kansas,04/26/2003,"3,611"
Kansas,05/03/2003,"2,784"
Kansas,05/10/2003,"2,736"
Kansas,05/17/2003,"2,709"
Kansas,05/24/2003,"4,027"
Kansas,05/31/2003,"2,856"
Kansas,06/07/2003,"9,754"
Kansas,06/14/2003,"3,526"
Kansas,06/21/2003,"3,529"
Kansas,06/28/2003,"4,751"
Kansas,07/05/2003,"4,747"
Kansas,07/12/2003,"5,456"
Kansas,07/19/2003,"6,061"
Kansas,07/26/2003,"2,810"
Kansas,08/02/2003,"3,197"
Kansas,08/09/2003,"3,244"
Kansas,08/16/2003,"2,798"
Kansas,08/23/2003,"2,794"
Kansas,08/30/2003,"2,945"
Kansas,09/06/2003,"2,577"
Kansas,09/13/2003,"2,734"
Kansas,09/20/2003,"2,352"
Kansas,09/27/2003,"2,275"
Kansas,10/04/2003,"3,330"
Kansas,10/11/2003,"4,715"
Kansas,10/18/2003,"2,571"
Kansas,10/25/2003,"2,440"
Kansas,11/01/2003,"2,542"
Kansas,11/08/2003,"3,308"
Kansas,11/15/2003,"2,602"
Kansas,11/22/2003,"2,830"
Kansas,11/29/2003,"3,378"
Kansas,12/06/2003,"3,800"
Kansas,12/13/2003,"4,774"
Kansas,12/20/2003,"4,257"
Kansas,12/27/2003,"7,497"
Kansas,01/03/2004,"5,733"
Kansas,01/10/2004,"6,186"
Kansas,01/17/2004,"3,635"
Kansas,01/24/2004,"3,035"
Kansas,01/31/2004,"5,118"
Kansas,02/07/2004,"4,720"
Kansas,02/14/2004,"3,043"
Kansas,02/21/2004,"2,404"
Kansas,02/28/2004,"2,568"
Kansas,03/06/2004,"2,974"
Kansas,03/13/2004,"2,399"
Kansas,03/20/2004,"2,193"
Kansas,03/27/2004,"2,085"
Kansas,04/03/2004,"2,311"
Kansas,04/10/2004,"3,887"
Kansas,04/17/2004,"2,344"
Kansas,04/24/2004,"2,467"
Kansas,05/01/2004,"2,095"
Kansas,05/08/2004,"2,308"
Kansas,05/15/2004,"2,744"
Kansas,05/22/2004,"2,609"
Kansas,05/29/2004,"2,379"
Kansas,06/05/2004,"2,356"
Kansas,06/12/2004,"2,086"
Kansas,06/19/2004,"3,233"
Kansas,06/26/2004,"2,171"
Kansas,07/03/2004,"2,868"
Kansas,07/10/2004,"3,892"
Kansas,07/17/2004,"2,507"
Kansas,07/24/2004,"2,279"
Kansas,07/31/2004,"2,712"
Kansas,08/07/2004,"2,625"
Kansas,08/14/2004,"2,100"
Kansas,08/21/2004,"2,238"
Kansas,08/28/2004,"2,882"
Kansas,09/04/2004,"2,385"
Kansas,09/11/2004,"1,811"
Kansas,09/18/2004,"1,892"
Kansas,09/25/2004,"1,928"
Kansas,10/02/2004,"1,847"
Kansas,10/09/2004,"3,410"
Kansas,10/16/2004,"2,406"
Kansas,10/23/2004,"2,125"
Kansas,10/30/2004,"2,499"
Kansas,11/06/2004,"3,241"
Kansas,11/13/2004,"2,259"
Kansas,11/20/2004,"2,781"
Kansas,11/27/2004,"2,986"
Kansas,12/04/2004,"4,229"
Kansas,12/11/2004,"2,789"
Kansas,12/18/2004,"2,520"
Kansas,12/25/2004,"4,909"
Kansas,01/01/2005,"4,543"
Kansas,01/08/2005,"6,252"
Kansas,01/15/2005,"5,597"
Kansas,01/22/2005,"2,988"
Kansas,01/29/2005,"2,589"
Kansas,02/05/2005,"2,776"
Kansas,02/12/2005,"3,388"
Kansas,02/19/2005,"2,434"
Kansas,02/26/2005,"1,982"
Kansas,03/05/2005,"2,030"
Kansas,03/12/2005,"1,954"
Kansas,03/19/2005,"2,009"
Kansas,03/26/2005,"3,200"
Kansas,04/02/2005,"2,275"
Kansas,04/09/2005,"2,522"
Kansas,04/16/2005,"2,331"
Kansas,04/23/2005,"2,199"
Kansas,04/30/2005,"2,231"
Kansas,05/07/2005,"2,153"
Kansas,05/14/2005,"1,999"
Kansas,05/21/2005,"2,205"
Kansas,05/28/2005,"2,639"
Kansas,06/04/2005,"2,660"
Kansas,06/11/2005,"2,399"
Kansas,06/18/2005,"2,160"
Kansas,06/25/2005,"2,744"
Kansas,07/02/2005,"2,037"
Kansas,07/09/2005,"4,133"
Kansas,07/16/2005,"2,381"
Kansas,07/23/2005,"2,329"
Kansas,07/30/2005,"2,048"
Kansas,08/06/2005,"2,587"
Kansas,08/13/2005,"1,998"
Kansas,08/20/2005,"2,020"
Kansas,08/27/2005,"2,709"
Kansas,09/03/2005,"2,186"
Kansas,09/10/2005,"1,744"
Kansas,09/17/2005,"1,961"
Kansas,09/24/2005,"1,812"
Kansas,10/01/2005,"1,958"
Kansas,10/08/2005,"2,667"
Kansas,10/15/2005,"1,880"
Kansas,10/22/2005,"1,883"
Kansas,10/29/2005,"1,953"
Kansas,11/05/2005,"2,446"
Kansas,11/12/2005,"1,790"
Kansas,11/19/2005,"2,911"
Kansas,11/26/2005,"2,122"
Kansas,12/03/2005,"3,435"
Kansas,12/10/2005,"5,024"
Kansas,12/17/2005,"2,923"
Kansas,12/24/2005,"3,701"
Kansas,12/31/2005,"3,577"
Kansas,01/07/2006,"3,717"
Kansas,01/14/2006,"2,984"
Kansas,01/21/2006,"2,454"
Kansas,01/28/2006,"2,289"
Kansas,02/04/2006,"2,216"
Kansas,02/11/2006,"2,259"
Kansas,02/18/2006,"2,144"
Kansas,02/25/2006,"2,052"
Kansas,03/04/2006,"2,029"
Kansas,03/11/2006,"1,896"
Kansas,03/18/2006,"1,818"
Kansas,03/25/2006,"4,007"
Kansas,04/01/2006,"2,063"
Kansas,04/08/2006,"2,808"
Kansas,04/15/2006,"1,880"
Kansas,04/22/2006,"2,121"
Kansas,04/29/2006,"2,376"
Kansas,05/06/2006,"2,408"
Kansas,05/13/2006,"2,124"
Kansas,05/20/2006,"2,334"
Kansas,05/27/2006,"2,193"
Kansas,06/03/2006,"2,395"
Kansas,06/10/2006,"2,368"
Kansas,06/17/2006,"1,926"
Kansas,06/24/2006,"2,001"
Kansas,07/01/2006,"2,014"
Kansas,07/08/2006,"3,857"
Kansas,07/15/2006,"2,847"
Kansas,07/22/2006,"2,193"
Kansas,07/29/2006,"1,964"
Kansas,08/05/2006,"2,678"
Kansas,08/12/2006,"2,091"
Kansas,08/19/2006,"2,193"
Kansas,08/26/2006,"1,937"
Kansas,09/02/2006,"1,969"
Kansas,09/09/2006,"2,203"
Kansas,09/16/2006,"1,795"
Kansas,09/23/2006,"1,708"
Kansas,09/30/2006,"1,979"
Kansas,10/07/2006,"2,483"
Kansas,10/14/2006,"2,120"
Kansas,10/21/2006,"2,216"
Kansas,10/28/2006,"2,474"
Kansas,11/04/2006,"2,225"
Kansas,11/11/2006,"1,785"
Kansas,11/18/2006,"2,633"
Kansas,11/25/2006,"2,894"
Kansas,12/02/2006,"4,013"
Kansas,12/09/2006,"3,459"
Kansas,12/16/2006,"2,774"
Kansas,12/23/2006,"4,626"
Kansas,12/30/2006,"3,797"
Kansas,01/06/2007,"2,770"
Kansas,01/13/2007,"3,402"
Kansas,01/20/2007,"4,490"
Kansas,01/27/2007,"3,213"
Kansas,02/03/2007,"3,131"
Kansas,02/10/2007,"2,467"
Kansas,02/17/2007,"2,660"
Kansas,02/24/2007,"2,043"
Kansas,03/03/2007,"3,870"
Kansas,03/10/2007,"2,076"
Kansas,03/17/2007,"1,784"
Kansas,03/24/2007,"2,451"
Kansas,03/31/2007,"2,405"
Kansas,04/07/2007,"2,709"
Kansas,04/14/2007,"2,337"
Kansas,04/21/2007,"1,915"
Kansas,04/28/2007,"2,064"
Kansas,05/05/2007,"3,828"
Kansas,05/12/2007,"2,493"
Kansas,05/19/2007,"2,573"
Kansas,05/26/2007,"2,379"
Kansas,06/02/2007,"2,801"
Kansas,06/09/2007,"2,203"
Kansas,06/16/2007,"2,122"
Kansas,06/23/2007,"2,038"
Kansas,06/30/2007,"2,007"
Kansas,07/07/2007,"3,732"
Kansas,07/14/2007,"2,551"
Kansas,07/21/2007,"2,715"
Kansas,07/28/2007,"2,334"
Kansas,08/04/2007,"2,146"
Kansas,08/11/2007,"2,030"
Kansas,08/18/2007,"1,947"
Kansas,08/25/2007,"1,951"
Kansas,09/01/2007,"2,157"
Kansas,09/08/2007,"2,083"
Kansas,09/15/2007,"1,755"
Kansas,09/22/2007,"2,265"
Kansas,09/29/2007,"2,017"
Kansas,10/06/2007,"1,863"
Kansas,10/13/2007,"2,472"
Kansas,10/20/2007,"2,547"
Kansas,10/27/2007,"2,157"
Kansas,11/03/2007,"1,997"
Kansas,11/10/2007,"2,386"
Kansas,11/17/2007,"1,979"
Kansas,11/24/2007,"1,757"
Kansas,12/01/2007,"2,998"
Kansas,12/08/2007,"2,902"
Kansas,12/15/2007,"4,903"
Kansas,12/22/2007,"4,375"
Kansas,12/29/2007,"5,372"
Kansas,01/05/2008,"2,916"
Kansas,01/12/2008,"3,465"
Kansas,01/19/2008,"2,885"
Kansas,01/26/2008,"2,816"
Kansas,02/02/2008,"2,797"
Kansas,02/09/2008,"3,237"
Kansas,02/16/2008,"2,289"
Kansas,02/23/2008,"2,442"
Kansas,03/01/2008,"2,304"
Kansas,03/08/2008,"2,496"
Kansas,03/15/2008,"1,967"
Kansas,03/22/2008,"2,849"
Kansas,03/29/2008,"3,928"
Kansas,04/05/2008,"2,141"
Kansas,04/12/2008,"3,270"
Kansas,04/19/2008,"2,384"
Kansas,04/26/2008,"2,179"
Kansas,05/03/2008,"1,961"
Kansas,05/10/2008,"2,173"
Kansas,05/17/2008,"2,572"
Kansas,05/24/2008,"2,261"
Kansas,05/31/2008,"2,743"
Kansas,06/07/2008,"2,492"
Kansas,06/14/2008,"2,437"
Kansas,06/21/2008,"2,069"
Kansas,06/28/2008,"2,412"
Kansas,07/05/2008,"2,953"
Kansas,07/12/2008,"2,818"
Kansas,07/19/2008,"2,151"
Kansas,07/26/2008,"2,057"
Kansas,08/02/2008,"2,323"
Kansas,08/09/2008,"2,875"
Kansas,08/16/2008,"2,693"
Kansas,08/23/2008,"2,794"
Kansas,08/30/2008,"2,681"
Kansas,09/06/2008,"3,415"
Kansas,09/13/2008,"5,826"
Kansas,09/20/2008,"2,613"
Kansas,09/27/2008,"2,877"
Kansas,10/04/2008,"2,845"
Kansas,10/11/2008,"4,638"
Kansas,10/18/2008,"4,627"
Kansas,10/25/2008,"3,560"
Kansas,11/01/2008,"3,380"
Kansas,11/08/2008,"5,003"
Kansas,11/15/2008,"3,855"
Kansas,11/22/2008,"4,015"
Kansas,11/29/2008,"4,162"
Kansas,12/06/2008,"5,236"
Kansas,12/13/2008,"4,156"
Kansas,12/20/2008,"7,579"
Kansas,12/27/2008,"18,064"
Kansas,01/03/2009,"4,751"
Kansas,01/10/2009,"7,884"
Kansas,01/17/2009,"5,716"
Kansas,01/24/2009,"4,550"
Kansas,01/31/2009,"7,782"
Kansas,02/07/2009,"8,969"
Kansas,02/14/2009,"6,085"
Kansas,02/21/2009,"4,923"
Kansas,02/28/2009,"5,457"
Kansas,03/07/2009,"5,115"
Kansas,03/14/2009,"5,056"
Kansas,03/21/2009,"7,074"
Kansas,03/28/2009,"5,348"
Kansas,04/04/2009,"5,812"
Kansas,04/11/2009,"7,656"
Kansas,04/18/2009,"6,234"
Kansas,04/25/2009,"4,893"
Kansas,05/02/2009,"6,918"
Kansas,05/09/2009,"5,503"
Kansas,05/16/2009,"4,382"
Kansas,05/23/2009,"4,796"
Kansas,05/30/2009,"5,163"
Kansas,06/06/2009,"4,926"
Kansas,06/13/2009,"5,064"
Kansas,06/20/2009,"4,469"
Kansas,06/27/2009,"8,938"
Kansas,07/04/2009,"5,394"
Kansas,07/11/2009,"9,653"
Kansas,07/18/2009,"6,471"
Kansas,07/25/2009,"5,284"
Kansas,08/01/2009,"5,319"
Kansas,08/08/2009,"5,425"
Kansas,08/15/2009,"5,499"
Kansas,08/22/2009,"5,079"
Kansas,08/29/2009,"4,075"
Kansas,09/05/2009,"4,268"
Kansas,09/12/2009,"4,945"
Kansas,09/19/2009,"3,400"
Kansas,09/26/2009,"4,017"
Kansas,10/03/2009,"3,916"
Kansas,10/10/2009,"6,460"
Kansas,10/17/2009,"5,255"
Kansas,10/24/2009,"5,663"
Kansas,10/31/2009,"4,583"
Kansas,11/07/2009,"4,781"
Kansas,11/14/2009,"3,948"
Kansas,11/21/2009,"5,278"
Kansas,11/28/2009,"9,103"
Kansas,12/05/2009,"5,300"
Kansas,12/12/2009,"5,949"
Kansas,12/19/2009,"5,725"
Kansas,12/26/2009,"9,837"
Kansas,01/02/2010,"6,136"
Kansas,01/09/2010,"11,740"
Kansas,01/16/2010,"7,244"
Kansas,01/23/2010,"5,915"
Kansas,01/30/2010,"4,315"
Kansas,02/06/2010,"4,823"
Kansas,02/13/2010,"4,579"
Kansas,02/20/2010,"4,014"
Kansas,02/27/2010,"3,971"
Kansas,03/06/2010,"3,394"
Kansas,03/13/2010,"3,468"
Kansas,03/20/2010,"3,746"
Kansas,03/27/2010,"3,284"
Kansas,04/03/2010,"2,911"
Kansas,04/10/2010,"6,512"
Kansas,04/17/2010,"3,791"
Kansas,04/24/2010,"3,302"
Kansas,05/01/2010,"2,962"
Kansas,05/08/2010,"3,061"
Kansas,05/15/2010,"3,711"
Kansas,05/22/2010,"4,044"
Kansas,05/29/2010,"3,863"
Kansas,06/05/2010,"3,982"
Kansas,06/12/2010,"3,386"
Kansas,06/19/2010,"3,251"
Kansas,06/26/2010,"2,962"
Kansas,07/03/2010,"3,679"
Kansas,07/10/2010,"5,132"
Kansas,07/17/2010,"3,702"
Kansas,07/24/2010,"3,517"
Kansas,07/31/2010,"3,045"
Kansas,08/07/2010,"3,314"
Kansas,08/14/2010,"2,995"
Kansas,08/21/2010,"2,927"
Kansas,08/28/2010,"2,394"
Kansas,09/04/2010,"3,092"
Kansas,09/11/2010,"3,323"
Kansas,09/18/2010,"2,966"
Kansas,09/25/2010,"2,655"
Kansas,10/02/2010,"3,233"
Kansas,10/09/2010,"3,877"
Kansas,10/16/2010,"3,356"
Kansas,10/23/2010,"3,249"
Kansas,10/30/2010,"3,616"
Kansas,11/06/2010,"3,454"
Kansas,11/13/2010,"3,101"
Kansas,11/20/2010,"3,409"
Kansas,11/27/2010,"4,294"
Kansas,12/04/2010,"4,777"
Kansas,12/11/2010,"4,169"
Kansas,12/18/2010,"4,716"
Kansas,12/25/2010,"5,764"
Kansas,01/01/2011,"4,923"
Kansas,01/08/2011,"10,316"
Kansas,01/15/2011,"5,775"
Kansas,01/22/2011,"4,339"
Kansas,01/29/2011,"3,792"
Kansas,02/05/2011,"3,373"
Kansas,02/12/2011,"3,377"
Kansas,02/19/2011,"2,562"
Kansas,02/26/2011,"2,605"
Kansas,03/05/2011,"2,957"
Kansas,03/12/2011,"2,589"
Kansas,03/19/2011,"2,543"
Kansas,03/26/2011,"3,129"
Kansas,04/02/2011,"2,508"
Kansas,04/09/2011,"2,993"
Kansas,04/16/2011,"2,544"
Kansas,04/23/2011,"2,509"
Kansas,04/30/2011,"2,881"
Kansas,05/07/2011,"2,823"
Kansas,05/14/2011,"2,577"
Kansas,05/21/2011,"3,065"
Kansas,05/28/2011,"3,859"
Kansas,06/04/2011,"3,452"
Kansas,06/11/2011,"2,891"
Kansas,06/18/2011,"2,730"
Kansas,06/25/2011,"2,621"
Kansas,07/02/2011,"2,708"
Kansas,07/09/2011,"3,859"
Kansas,07/16/2011,"3,250"
Kansas,07/23/2011,"3,006"
Kansas,07/30/2011,"2,995"
Kansas,08/06/2011,"2,944"
Kansas,08/13/2011,"2,696"
Kansas,08/20/2011,"2,833"
Kansas,08/27/2011,"3,270"
Kansas,09/03/2011,"5,239"
Kansas,09/10/2011,"2,506"
Kansas,09/17/2011,"3,445"
Kansas,09/24/2011,"2,530"
Kansas,10/01/2011,"2,154"
Kansas,10/08/2011,"3,166"
Kansas,10/15/2011,"2,428"
Kansas,10/22/2011,"2,528"
Kansas,10/29/2011,"2,620"
Kansas,11/05/2011,"2,898"
Kansas,11/12/2011,"2,530"
Kansas,11/19/2011,"3,225"
Kansas,11/26/2011,"2,916"
Kansas,12/03/2011,"4,005"
Kansas,12/10/2011,"3,859"
Kansas,12/17/2011,"3,493"
Kansas,12/24/2011,"5,520"
Kansas,12/31/2011,"4,179"
Kansas,01/07/2012,"4,346"
Kansas,01/14/2012,"3,897"
Kansas,01/21/2012,"3,397"
Kansas,01/28/2012,"2,926"
Kansas,02/04/2012,"3,371"
Kansas,02/11/2012,"3,260"
Kansas,02/18/2012,"3,028"
Kansas,02/25/2012,"2,570"
Kansas,03/03/2012,"2,624"
Kansas,03/10/2012,"2,613"
Kansas,03/17/2012,"2,355"
Kansas,03/24/2012,"3,910"
Kansas,03/31/2012,"3,191"
Kansas,04/07/2012,"3,221"
Kansas,04/14/2012,"3,262"
Kansas,04/21/2012,"3,070"
Kansas,04/28/2012,"2,301"
Kansas,05/05/2012,"2,785"
Kansas,05/12/2012,"2,569"
Kansas,05/19/2012,"3,107"
Kansas,05/26/2012,"3,475"
Kansas,06/02/2012,"3,047"
Kansas,06/09/2012,"3,258"
Kansas,06/16/2012,"3,002"
Kansas,06/23/2012,"2,403"
Kansas,06/30/2012,"3,075"
Kansas,07/07/2012,"4,747"
Kansas,07/14/2012,"3,354"
Kansas,07/21/2012,"2,672"
Kansas,07/28/2012,"2,643"
Kansas,08/04/2012,"2,794"
Kansas,08/11/2012,"2,611"
Kansas,08/18/2012,"2,443"
Kansas,08/25/2012,"2,424"
Kansas,09/01/2012,"2,723"
Kansas,09/08/2012,"2,772"
Kansas,09/15/2012,"2,538"
Kansas,09/22/2012,"2,757"
Kansas,09/29/2012,"2,507"
Kansas,10/06/2012,"2,688"
Kansas,10/13/2012,"2,653"
Kansas,10/20/2012,"2,591"
Kansas,10/27/2012,"2,543"
Kansas,11/03/2012,"2,726"
Kansas,11/10/2012,"2,742"
Kansas,11/17/2012,"2,505"
Kansas,11/24/2012,"3,200"
Kansas,12/01/2012,"3,959"
Kansas,12/08/2012,"3,955"
Kansas,12/15/2012,"3,700"
Kansas,12/22/2012,"3,993"
Kansas,12/29/2012,"5,380"
Kansas,01/05/2013,"4,670"
Kansas,01/12/2013,"3,760"
Kansas,01/19/2013,"3,196"
Kansas,01/26/2013,"2,933"
Kansas,02/02/2013,"3,285"
Kansas,02/09/2013,"5,629"
Kansas,02/16/2013,"2,515"
Kansas,02/23/2013,"2,496"
Kansas,03/02/2013,"3,915"
Kansas,03/09/2013,"2,817"
Kansas,03/16/2013,"2,223"
Kansas,03/23/2013,"3,834"
Kansas,03/30/2013,"3,105"
Kansas,04/06/2013,"2,603"
Kansas,04/13/2013,"2,713"
Kansas,04/20/2013,"2,558"
Kansas,04/27/2013,"2,410"
Kansas,05/04/2013,"2,498"
Kansas,05/11/2013,"2,301"
Kansas,05/18/2013,"2,579"
Kansas,05/25/2013,"3,904"
Kansas,06/01/2013,"3,346"
Kansas,06/08/2013,"2,942"
Kansas,06/15/2013,"2,511"
Kansas,06/22/2013,"2,670"
Kansas,06/29/2013,"2,876"
Kansas,07/06/2013,"2,801"
Kansas,07/13/2013,"2,643"
Kansas,07/20/2013,"3,070"
Kansas,07/27/2013,"2,588"
Kansas,08/03/2013,"2,790"
Kansas,08/10/2013,"2,808"
Kansas,08/17/2013,"3,268"
Kansas,08/24/2013,"2,353"
Kansas,08/31/2013,"2,747"
Kansas,09/07/2013,"2,441"
Kansas,09/14/2013,"2,090"
Kansas,09/21/2013,"2,126"
Kansas,09/28/2013,"2,306"
Kansas,10/05/2013,"2,434"
Kansas,10/12/2013,"2,292"
Kansas,10/19/2013,"2,041"
Kansas,10/26/2013,"2,069"
Kansas,11/02/2013,"2,988"
Kansas,11/09/2013,"2,819"
Kansas,11/16/2013,"2,384"
Kansas,11/23/2013,"2,621"
Kansas,11/30/2013,"2,681"
Kansas,12/07/2013,"3,486"
Kansas,12/14/2013,"3,806"
Kansas,12/21/2013,"3,097"
Kansas,12/28/2013,"5,472"
Kansas,01/04/2014,"4,297"
Kansas,01/11/2014,"4,832"
Kansas,01/18/2014,"3,320"
Kansas,01/25/2014,"2,572"
Kansas,02/01/2014,"3,118"
Kansas,02/08/2014,"4,153"
Kansas,02/15/2014,"2,764"
Kansas,02/22/2014,"2,099"
Kansas,03/01/2014,"2,155"
Kansas,03/08/2014,"2,579"
Kansas,03/15/2014,"1,923"
Kansas,03/22/2014,"2,249"
Kansas,03/29/2014,"2,049"
Kansas,04/05/2014,"2,291"
Kansas,04/12/2014,"2,596"
Kansas,04/19/2014,"2,194"
Kansas,04/26/2014,"2,092"
Kansas,05/03/2014,"2,580"
Kansas,05/10/2014,"2,040"
Kansas,05/17/2014,"4,532"
Kansas,05/24/2014,"2,439"
Kansas,05/31/2014,"2,695"
Kansas,06/07/2014,"2,646"
Kansas,06/14/2014,"2,284"
Kansas,06/21/2014,"1,872"
Kansas,06/28/2014,"2,005"
Kansas,07/05/2014,"2,988"
Kansas,07/12/2014,"2,810"
Kansas,07/19/2014,"3,677"
Kansas,07/26/2014,"1,938"
Kansas,08/02/2014,"2,378"
Kansas,08/09/2014,"2,073"
Kansas,08/16/2014,"1,758"
Kansas,08/23/2014,"1,773"
Kansas,08/30/2014,"2,090"
Kansas,09/06/2014,"2,760"
Kansas,09/13/2014,"2,103"
Kansas,09/20/2014,"1,805"
Kansas,09/27/2014,"1,756"
Kansas,10/04/2014,"2,325"
Kansas,10/11/2014,"2,048"
Kansas,10/18/2014,"2,002"
Kansas,10/25/2014,"1,856"
Kansas,11/01/2014,"1,962"
Kansas,11/08/2014,"2,183"
Kansas,11/15/2014,"2,750"
Kansas,11/22/2014,"3,205"
Kansas,11/29/2014,"2,115"
Kansas,12/06/2014,"3,660"
Kansas,12/13/2014,"2,563"
Kansas,12/20/2014,"3,829"
Kansas,12/27/2014,"3,756"
Kansas,01/03/2015,"4,164"
Kansas,01/10/2015,"5,983"
Kansas,01/17/2015,"2,867"
Kansas,01/24/2015,"2,321"
Kansas,01/31/2015,"2,539"
Kansas,02/07/2015,"3,422"
Kansas,02/14/2015,"2,066"
Kansas,02/21/2015,"3,009"
Kansas,02/28/2015,"2,613"
Kansas,03/07/2015,"2,223"
Kansas,03/14/2015,"2,100"
Kansas,03/21/2015,"1,947"
Kansas,03/28/2015,"2,264"
Kansas,04/04/2015,"1,953"
Kansas,04/11/2015,"3,933"
Kansas,04/18/2015,"1,903"
Kansas,04/25/2015,"1,870"
Kansas,05/02/2015,"1,951"
Kansas,05/09/2015,"2,263"
Kansas,05/16/2015,"1,973"
Kansas,05/23/2015,"4,689"
Kansas,05/30/2015,"2,614"
Kansas,06/06/2015,"2,443"
Kansas,06/13/2015,"1,961"
Kansas,06/20/2015,"1,936"
Kansas,06/27/2015,"1,948"
Kansas,07/04/2015,"2,284"
Kansas,07/11/2015,"2,822"
Kansas,07/18/2015,"1,894"
Kansas,07/25/2015,"2,375"
Kansas,08/01/2015,"2,229"
Kansas,08/08/2015,"1,993"
Kansas,08/15/2015,"3,237"
Kansas,08/22/2015,"1,764"
Kansas,08/29/2015,"1,854"
Kansas,09/05/2015,"1,609"
Kansas,09/12/2015,"1,322"
Kansas,09/19/2015,"4,061"
Kansas,09/26/2015,"1,473"
Kansas,10/03/2015,"1,691"
Kansas,10/10/2015,"1,830"
Kansas,10/17/2015,"1,883"
Kansas,10/24/2015,"1,821"
Kansas,10/31/2015,"1,793"
Kansas,11/07/2015,"3,845"
Kansas,11/14/2015,"1,811"
Kansas,11/21/2015,"2,693"
Kansas,11/28/2015,"3,331"
Kansas,12/05/2015,"3,241"
Kansas,12/12/2015,"2,376"
Kansas,12/19/2015,"3,452"
Kansas,12/26/2015,"3,372"
Kansas,01/02/2016,"4,666"
Kansas,01/09/2016,"4,278"
Kansas,01/16/2016,"2,917"
Kansas,01/23/2016,"2,982"
Kansas,01/30/2016,"2,509"
Kansas,02/06/2016,"2,411"
Kansas,02/13/2016,"1,980"
Kansas,02/20/2016,"1,869"
Kansas,02/27/2016,"1,916"
Kansas,03/05/2016,"2,079"
Kansas,03/12/2016,"2,045"
Kansas,03/19/2016,"2,226"
Kansas,03/26/2016,"1,990"
Kansas,04/02/2016,"1,947"
Kansas,04/09/2016,"2,084"
Kansas,04/16/2016,"2,010"
Kansas,04/23/2016,"2,607"
Kansas,04/30/2016,"5,139"
Kansas,05/07/2016,"1,923"
Kansas,05/14/2016,"2,329"
Kansas,05/21/2016,"2,704"
Kansas,05/28/2016,"3,107"
Kansas,06/04/2016,"2,300"
Kansas,06/11/2016,"2,160"
Kansas,06/18/2016,"2,001"
Kansas,06/25/2016,"2,328"
Kansas,07/02/2016,"2,282"
Kansas,07/09/2016,"4,730"
Kansas,07/16/2016,"2,567"
Kansas,07/23/2016,"2,012"
Kansas,07/30/2016,"2,417"
Kansas,08/06/2016,"2,134"
Kansas,08/13/2016,"1,964"
Kansas,08/20/2016,"1,706"
Kansas,08/27/2016,"1,874"
Kansas,09/03/2016,"2,078"
